id;full-name;html-url;stars;forks;owner-name;owner-type;created-at;last-commit;last-commit-date;domain-files;type;n-intents;intents;n-entities;entities;n-actions;actions;n-slots;slots;n-slots-from-entity;n-slots-from-text;slots-type;n-forms;forms;version;config-languages;training-language;response-languages;pure-english;n-actions-files
jebomin/RASA_music_chatbot;jebomin/RASA_music_chatbot;https://github.com/jebomin/RASA_music_chatbot;1;0;jebomin;User;2023-12-08T22:58:53Z;4d56dc234076fcea789fa762d66608fcb9fe403e;2023-12-13T01:32:17Z;['domain.yml'];sfsd;16;['greet', 'specify_genre', 'specify_artist', 'specify_lyric', 'specify_feeling', 'bot_challenge', 'share_music', 'provide_genre', 'provide_artist', 'provide_title', 'provide_lyric', 'provide_feeling', 'ask_tmi', 'prove_human', 'swear', 'goodbye'];5;['genre', 'artist', 'lyric', 'feeling', 'title'];16;['utter_greet', 'action_recommend_music_by_genre', 'action_recommend_music_by_artist', 'action_recommend_music_by_lyric', 'action_recommend_music_by_feeling', 'utter_bot_challenge', 'utter_ask_genre', 'utter_ask_artitst', 'utter_ask_title', 'utter_ask_lyric', 'utter_ask_feeling', 'action_save_music', 'utter_ask_tmi', 'utter_prove_human', 'utter_swear', 'utter_goodbye'];5;['genre', 'artist', 'lyric', 'feeling', 'title'];5;0;['text', 'text', 'text', 'text', 'text'];0;[];3.1;['en'];['en'];['en'];True;1
joegaspari/Team24-COSC310;joegaspari/Team24-COSC310;https://github.com/joegaspari/Team24-COSC310;1;1;joegaspari;User;2022-02-10T19:08:21Z;bc8c69d3808caa25114f0d70131078679cb9656e;2022-04-04T23:34:59Z;['rasa2/domain.yml'];sfsd;23;['greet', 'mood_great', 'mood_bad', 'goodbye', 'thanks', 'deny', 'affirm', 'weather', 'weather_for_loc', 'city_info', 'bot_name', 'name', 'what_canU_do', 'hotel_book', 'hotel_local', 'check_in', 'number_Adults', 'number_rooms', 'check_out', 'flight_book', 'round_trip', 'one_way', 'out_of_scope'];5;['weather_loc', 'date', 'name', 'hotel_location', 'number'];29;['utter_howdy', 'utter_ask_weather_location', 'utter_welcome', 'utter_goodbye', 'action_get_weather', 'utter_greet_reply', 'utter_howru', 'utter_howruB', 'utter_name', 'utter_ask_name', 'utter_nice_2meet', 'utter_functionality', 'utter_ask_hotel_local', 'utter_ask_check_in', 'utter_ask_number_Adults', 'utter_ask_number_rooms', 'utter_ask_check_out', 'utter_out_of_scope', 'utter_ask_continue', 'action_hotelForm', 'utter_flight_return', 'utter_ask_departureC', 'utter_ask_arrivalC', 'utter_ask_departure_date', 'utter_ask_return_date', 'action_flight_form1', 'action_flight_form2', 'action_slot_reset', 'action_chat_restart'];11;['weather_location', 'name_set', 'hotel_local', 'check_in', 'number_Adults', 'number_rooms', 'check_out', 'departureC', 'arrivalC', 'departure_date', 'return_date'];11;0;['text', 'text', 'text', 'any', 'any', 'any', 'any', 'text', 'text', 'any', 'any'];3;['hotel_form', 'flight_form1', 'flight_form2'];3.0;['en'];['en'];['en'];True;1
jschloemer/astri-the-chatbot__.;jschloemer/astri-the-chatbot;https://github.com/jschloemer/astri-the-chatbot;2;0;jschloemer;User;2022-12-26T15:39:46Z;c354bffe014b674ac85a81e468c815962502ad3d;2023-02-20T04:57:11Z;['domain.yml'];mfsd;11;['affirm', 'chitchat', 'deny', 'describe', 'describe_inform', 'gen_sat_faq', 'help', 'nlu_fallback', 'out_of_scope', 'search', 'search_inform'];4;['part', 'query', 'prompt', 'project'];10;['action_lookup_part', 'action_perform_search', 'action_reset_all_slots', 'action_reset_part_slot', 'action_reset_prompt_slot', 'action_reset_search_slot', 'action_send_ai_gen', 'utter_chitchat', 'utter_part_ask', 'utter_search_ask'];4;['query', 'project', 'part', 'prompt'];4;0;['text', 'text', 'text', 'text'];0;[];3.1;['en'];['en'];['en'];True;1
kakhi1/Book-Bot;kakhi1/Book-Bot;https://github.com/kakhi1/Book-Bot;1;0;kakhi1;User;2023-08-25T21:40:15Z;271197a4460607b96959304ec3aec865ba01e8a2;2023-09-28T10:01:26Z;['server/domain.yml'];sfsd;15;['greet', 'goodbye', 'affirm', 'deny', 'mood_great', 'mood_unhappy', 'bot_challenge', 'who_creator', 'get_book_price', 'get_book_info', 'ask_buy_book', 'get_author_books', 'get_link', 'get_recommendation', 'end_conv'];3;['book_name', 'author_name', 'recommendation'];6;['action_get_book_price', 'action_get_book_info', 'action_find_Books_by_author', 'action_get_book_link', 'action_get_book_recommendation', 'action_restart'];3;['book_name', 'recommendation', 'author_name'];3;0;['text', 'text', 'text'];0;[];3.1;['en'];['en'];['en'];True;1
kashserafin/rasa-weather-bot;kashserafin/rasa-weather-bot;https://github.com/kashserafin/rasa-weather-bot;1;0;kashserafin;User;2022-12-07T16:42:16Z;f160908dad7390bed8f23356a9993a2401a6dfbb;2022-12-07T16:43:55Z;['domain.yml'];sfsd;6;['greet', 'goodbye', 'ask_weather_forecast', 'air_pollution', 'chitchat', 'weather_alert'];2;['city', 'GPE'];3;['action_session_start', 'action_get_city_coordinates', 'action_provide_weather_forecast'];3;['city', 'city_lat', 'city_lon'];4;0;['text', 'float', 'float'];1;['weather_forecast_form'];3.1;['en'];['en'];['en'];True;1
ketanmalempati/SocialMedia-ChatBot;ketanmalempati/SocialMedia-ChatBot;https://github.com/ketanmalempati/SocialMedia-ChatBot;1;0;ketanmalempati;User;2022-11-20T09:11:41Z;017a17f34878c0fdfffd6820a47cc7331b367637;2023-05-15T03:44:20Z;['domain.yml'];sfsd;31;['AI', 'CV', 'NLP', 'affirm', 'ask_media', 'bcci', 'bot_challenge', 'cook', 'cricket', 'deletesearch', 'deny', 'elon', 'football', 'give_time', 'goodbye', 'greet', 'icc', 'inform', 'legend', 'mac', 'mood_great', 'mood_unhappy', 'phone', 'request_media_form', 'search', 'spacex', 'sports', 'stop', 'tennis', 'tesla', 'vada'];3;['media_type', 'media_text', 'media_size'];22;['action_delete_search', 'action_show_media', 'action_show_posts', 'action_show_search', 'action_show_time', 'utter_ask_continue', 'utter_ask_media_size', 'utter_ask_media_text', 'utter_bcci', 'utter_cricket', 'utter_deletesearch', 'utter_football', 'utter_greet', 'utter_icc', 'utter_media_slots', 'utter_related_cricket', 'utter_related_sports', 'utter_search', 'utter_sports', 'utter_submit', 'utter_tennis', 'validate_simple_media_form'];3;['media_size', 'media_type', 'media_text'];3;0;['text', 'text', 'text'];1;['simple_media_form'];3.1;['en'];['en'];['en'];True;2
kozanakyel/AI-Asistant-Backend-with-Rasa-GPT;kozanakyel/AI-Asistant-Backend-with-Rasa-GPT;https://github.com/kozanakyel/AI-Asistant-Backend-with-Rasa-GPT;1;0;kozanakyel;User;2023-04-10T12:55:50Z;ce6fa41a1bb63c41b31c323e67fcf23f1d38e061;2023-04-10T12:57:36Z;['rasa_chatbot/domain.yml'];sfsd;14;['buy_tshirt', 'greet', 'inform', 'goodbye', 'affirm', 'stop', 'deny', 'mood_great', 'mood_unhappy', 'bot_challenge', 'request_tshirt_form', 'address_search', 'info_shopyverse', 'gpt_info'];3;['tshirt_size', 'tshirt_color', 'address_loc'];7;['utter_ask_continue', 'utter_goodbye', 'utter_greet', 'utter_tshirt_slots', 'utter_submit', 'validate_simple_tshirt_form', 'choose_address'];3;['tshirt_size', 'tshirt_color', 'address'];3;0;['text', 'text', 'text'];1;['simple_tshirt_form'];3.1;['en'];['en'];['en'];True;1
lauren-l/HCI-chatbot;lauren-l/HCI-chatbot;https://github.com/lauren-l/HCI-chatbot;1;0;lauren-l;User;2023-03-24T03:11:25Z;2270ae655a38d6653e16ad32538eeedafd9137b3;2023-04-01T13:22:43Z;['domain.yml'];sfsd;12;['affirm', 'bot_challenge', 'deny', 'find_recipe', 'find_recipe_ingredients', 'goodbye', 'greet', 'inform', 'mood_great', 'mood_unhappy', 'request_recipe_form', 'stop'];2;['diet_type', 'ingredients'];12;['utter_greet', 'utter_help', 'utter_ask_new', 'action_utter_recipe_slots', 'action_clear_slots', 'action_recipe_search', 'action_recipe_ingredients_search', 'utter_goodbye', 'utter_submit', 'action_utter_recipe_ingredients_slots', 'utter_ask_continue', 'validate_recipe_form'];3;['recipe', 'ingredients', 'diet_type'];3;0;['text', 'list', 'text'];2;['recipe_form_ingredients', 'recipe_form'];3.1;['en'];['en'];['en'];True;1
lbodapat/rasa_is;lbodapat/rasa_is;https://github.com/lbodapat/rasa_is;1;1;lbodapat;User;2022-12-06T04:41:01Z;9da896f2bf1af18b6448cc24ef26d2dc44afb027;2023-01-02T18:27:14Z;['domain.yml'];sfsd;23;['bot_challenge', 'greeting', 'nonresponsive_statement', 'open_question', 'elicitation', 'provide', 'positive_answer', 'yes_no_question', 'thanking', 'negative_answer', 'refusal', 'apology', 'responsive_statement', 'response_to_thanking', 'closing', 'convo_started', 'reclassify', 'greeting_question', 'yes_no_help', 'test', 'surprise', 'busy', 'denial'];7;['name', 'phone_num', 'addr', 'email', 'credit_card', 'cvv', 'exp_date'];2;['action_test_rasa', 'utter_slot_test'];7;['name', 'phone_num', 'addr', 'email', 'credit_card', 'cvv', 'exp_date'];7;0;['text', 'text', 'text', 'text', 'text', 'text', 'text'];1;['ellicitation_form'];3.1;['en'];['en'];['en'];True;1
lenaas/travel_chatbot;lenaas/travel_chatbot;https://github.com/lenaas/travel_chatbot;1;0;lenaas;User;2023-07-05T13:41:18Z;094c30bdf96f959db8ece741c0ee0c54313be936;2023-07-23T09:33:51Z;['rasa/domain.yml'];sfsd;10;['greet', 'goodbye', 'affirm', 'deny', 'mood_great', 'mood_unhappy', 'bot_challenge', 'travel_guide', 'inform', 'GPT'];8;['time', 'climate', 'activity', 'interest_1', 'interest_2', 'budget', 'housing', 'use_GPT'];3;['action_get_destinations', 'action_conduct_GPT_search', 'action_reset_slots'];8;['time', 'climate', 'activity', 'interest_1', 'interest_2', 'budget', 'housing', 'use_GPT'];8;0;['any', 'any', 'any', 'any', 'any', 'any', 'any', 'any'];1;['travel-guide'];3.1;['en'];['en'];['en'];True;1
lukaszidz/ChainBuddy;lukaszidz/ChainBuddy;https://github.com/lukaszidz/ChainBuddy;1;0;lukaszidz;User;2023-09-28T19:44:07Z;d4d33efa1a20bb6e83ddd2048e2c364507045fd7;2024-01-04T15:08:54Z;['ChainBuddy.Chat/domain.yml'];sfsd;12;['greet', 'goodbye', 'affirm', 'deny', 'mood_great', 'mood_unhappy', 'bot_challenge', 'get_account_info', 'buy_buddy_token', 'buy_buddy_token_one_message', 'provide_account_address', 'provide_signer_key'];3;['account_address', 'signer_key', 'amount'];4;['action_get_account_info', 'action_buy_buddy_token', 'utter_ask_account_address', 'utter_ask_signer_key'];3;['account_address', 'signer_key', 'amount'];3;0;['text', 'text', 'float'];0;[];3.1;['en'];['en'];['en'];True;1
mammhoud/ChatHack;mammhoud/ChatHack;https://github.com/mammhoud/ChatHack;2;0;mammhoud;User;2023-12-21T01:14:35Z;bc0cdd30bcb0db98792300b548707935a7408553;2024-05-11T22:53:45Z;['ChatBot/domain.yml'];sfsd;18;['bot_choice_virtual_assistant', 'bot_choice_shopping', 'order_status', 'order_cancel', 'return', 'product_stock', 'product_updates', 'affirm', 'deny', 'inform', 'order_tshirt', 'greet', 'chitchat', 'faq', 'out_of_scope', 'nlu_fallback', 'whats_your_name', 'request_human'];8;['email', 'color', 'number', 'uid', 'name', 'age', 'university', 'course'];9;['action_product_search', 'action_survey_submit', 'action_order_status', 'action_cancel_order', 'action_return', 'action_give_name', 'action_give_age', 'action_request_human', 'action_virtual_ai'];9;['color', 'email', 'size', 'rating', 'open_feedback', 'requested_slot', 'verified_email', 'survey_complete', 'is_virtual_assistant'];7;2;['text', 'text', 'text', 'text', 'text', 'any', 'bool', 'bool', 'bool'];6;['order_status_form', 'cancel_form', 'return_form', 'product_updates_form', 'product_stock_form', 'survey_form'];3.1;['en'];['en'];['en'];True;3
marcusyeoyh/Rasa-Chatbot;marcusyeoyh/Rasa-Chatbot;https://github.com/marcusyeoyh/Rasa-Chatbot;1;0;marcusyeoyh;User;2023-05-11T06:10:56Z;ac16f12623bc3703839de716e5a5a0965b0f374d;2023-07-27T08:12:00Z;['default/domain.yml'];sfsd;22;['set_user_mode', 'greet', 'goodbye', 'bot_challenge', 'ask_product', 'inform_brand', 'find_all_transactions', 'find_all_products', 'test_custom_action', 'find_all_info', 'find_all_brands', 'find_transactions_tag', 'find_products_tag', 'find_tag', 'page_redirect', 'default_text', 'end_bot', 'end_app', 'find_top', 'purpose', 'feeling_good', 'feeling_bad'];5;['user_mode', 'brand_type', 'tag_type', 'page_number', 'top_hits'];11;['query_brand_type', 'query_all_transactions', 'query_all_products', 'custom_action_test', 'query_all_information', 'query_unique_brands', 'query_tag', 'query_transactions_tag', 'query_products_tag', 'redirect_page', 'query_top'];5;['user_mode', 'brand_type', 'tag_type', 'page_number', 'top_hits'];5;0;['text', 'text', 'text', 'text', 'text'];0;[];3.1;['en'];['en'];['en'];True;1
maroufpaul/Rho-Bot2.0;maroufpaul/Rho-Bot2.0;https://github.com/maroufpaul/Rho-Bot2.0;1;0;maroufpaul;User;2024-01-22T05:37:51Z;20ecc3a3d42426931b1f1469b177be59bec56aa0;2024-04-16T04:19:41Z;['domain.yml'];sfsd;16;['greet', 'goodbye', 'bot_challenge', 'ask_faculty_specialization', 'ask_course_details', 'ask_program_admissions', 'ask_event_info', 'ask_general_info', 'provide_feedback', 'affirm', 'deny', 'ask_department_chair', 'ask_department_description', 'ask_major_requirements', 'ask_minor_requirements', 'ask_link'];5;['specialization', 'department', 'topic', 'subject', 'service'];26;['utter_greet', 'utter_goodbye', 'utter_iamabot', 'utter_fallback', 'utter_thank_feedback', 'utter_how_can_i_help', 'utter_more_help', 'utter_what_else_can_i_do', 'utter_did_that_help', 'utter_let_me_clarify', 'utter_can_i_help', 'utter_ask_for_feedback', 'utter_anything_else', 'utter_feedback_request', 'action_handle_and_analyze_feedback', 'action_faculty_specialization', 'action_custom_fallback', 'action_custom_classifier', 'action_retrieve_department_chair', 'action_retrieve_faculty_info', 'action_provide_course_details', 'action_retrieve_information', 'action_provide_major_requirements', 'action_provide_minor_requirements', 'action_provide_link', 'action_set_link_context'];5;['specialization', 'topic', 'department', 'subject', 'link_context'];4;1;['text', 'text', 'text', 'text', 'text'];0;[];3.1;['en'];['en'];['en'];True;3
mebaysan/IntroductionToChatbotsWithRasa;mebaysan/IntroductionToChatbotsWithRasa;https://github.com/mebaysan/IntroductionToChatbotsWithRasa;8;0;mebaysan;User;2022-01-17T09:00:34Z;3f5433b319cfb0533c27da03d215408a7c219a6a;2022-01-17T17:43:34Z;['domain.yml'];sfsd;5;['greet', 'goodbye', 'find_time_zone', 'city_info', 'thanks'];1;['target_timezone'];1;['action_find_timezone'];1;['target_timezone'];1;0;['text'];0;[];3.0;['en'];['en'];['en'];True;1
motin/autonomous-engineer;motin/autonomous-engineer;https://github.com/motin/autonomous-engineer;4;1;motin;User;2023-06-02T10:37:45Z;cb8b5ae4f45ad47575c858bf8c8810c0cc34becd;2023-07-07T05:45:08Z;['chatbot/domain.yml'];sfsd;4;['greet', 'user_input', 'split_pane', '.*'];1;['pane_split_direction'];2;['action_hello_world', 'action_split_pane'];1;['pane_split_direction'];1;0;['text'];0;[];3.1;['en'];['en'];['en'];True;1
mukeshbadgujar/personalized_loan_chatbot;mukeshbadgujar/personalized_loan_chatbot;https://github.com/mukeshbadgujar/personalized_loan_chatbot;2;1;mukeshbadgujar;User;2024-12-13T18:05:34Z;399d820639425c1f97bcf1493c15369d6bc44317;2024-12-15T13:32:43Z;['rasa_bot/domain.yml'];sfsd;5;['greet', 'goodbye', 'order_pizza', 'affirm', 'request_pizza_list'];2;['pizza_type', 'pizza_size'];13;['utter_greet', 'utter_ask_pizza_type', 'utter_slots_values', 'utter_ask_pizza_size', 'utter_confirm_order', 'utter_no_pizza_type', 'utter_goodbye', 'utter_affirm', 'actions.pizza_actions.ActionCheckPizzaAvailability', 'actions.pizza_actions.ActionUtterPizzaList', 'actions.general_actions.ActionUtterGreet', 'actions.general_actions.ActionUtterAffirm', 'action_check_pizza_availability'];2;['pizza_type', 'pizza_size'];2;0;['text', 'text'];0;[];3.1;['en'];['en'];['en'];True;2
naveedeveloper/RASA-RPS-Challenger__rock-paper-scissors;naveedeveloper/RASA-RPS-Challenger;https://github.com/naveedeveloper/RASA-RPS-Challenger;1;0;naveedeveloper;User;2022-11-24T10:44:32Z;34b4fbcd868850901dc6e91c0a4e0b83444bb7b6;2023-06-08T17:50:51Z;['rock-paper-scissors/domain.yml'];mfsd;6;['greet', 'inform', 'goodbye', 'affirm', 'deny', 'bot_challenge'];1;['choice'];1;['action_play_rps'];1;['choice'];1;0;['categorical'];0;[];3.1;['en'];['en'];['en'];True;1
nishantgott/Rasa_chatbot_courses;nishantgott/Rasa_chatbot_courses;https://github.com/nishantgott/Rasa_chatbot_courses;1;0;nishantgott;User;2024-04-13T14:26:06Z;227b0d42ad097bea93bf73126f376ad397838a21;2024-04-16T05:26:57Z;['chatbot/domain.yml'];sfsd;40;['greet', 'goodbye', 'affirm', 'thanks', 'deny', 'mood_great', 'mood_unhappy', 'bot_challenge', 'give_courses', 'give_categories', 'give_dsa_courses', 'give_pts_courses', 'give_pl_courses', 'give_wd_courses', 'give_ml_courses', 'give_school_courses', 'give_gate_courses', 'give_free_courses', 'give_paid_courses', 'give_paced_courses', 'give_live_courses', 'select_course', 'ask_pace', 'ask_price', 'ask_duration', 'ask_mentor', 'ask_overview', 'ask_online', 'ask_doubt_support', 'ask_rating', 'ask_testimonials', 'ask_kind', 'ask_description', 'ask_certificate', 'ask_difficulty', 'ask_aid', 'ask_ninety', 'ask_pre', 'ask_link', 'ask_feedback'];1;['course_no'];30;['action_give_courses', 'action_give_categories', 'action_give_dsa_courses', 'action_give_pts_courses', 'action_give_pl_courses', 'action_give_wd_courses', 'action_give_ml_courses', 'action_give_school_courses', 'action_give_gate_courses', 'action_give_free_courses', 'action_give_paid_courses', 'action_give_paced_courses', 'action_give_live_courses', 'action_select_courses', 'action_ask_pace', 'action_ask_price', 'action_ask_duration', 'action_ask_mentor', 'action_ask_overview', 'action_ask_doubt_support', 'action_ask_rating', 'action_ask_testimonials', 'action_ask_kind', 'action_ask_description', 'action_ask_difficulty', 'action_ask_aid', 'action_ask_pre', 'action_ask_link', 'action_export_chat_data', 'action_default_fallback'];1;['course_no'];1;0;['text'];0;[];3.1;['en'];['en'];['en'];True;1
nrm33n/HermesBot;nrm33n/HermesBot;https://github.com/nrm33n/HermesBot;1;1;nrm33n;User;2023-02-13T19:48:29Z;221641e78a341ebec0d4dcf2082213929cb80569;2023-03-17T17:26:54Z;['domain.yml'];sfsd;9;['greet', 'goodbye', 'affirm', 'deny', 'mood_great', 'mood_unhappy', 'bot_challenge', 'thank_you', 'translate'];2;['target_language', 'translate_text'];1;['action_translate_to_lang'];2;['to_lang', 'translate_text'];2;0;['text', 'text'];0;[];3.1;['en'];['en'];['en'];True;1
omaomach/HerokuIntergration;omaomach/HerokuIntergration;https://github.com/omaomach/HerokuIntergration;1;0;omaomach;User;2022-07-12T02:20:12Z;1fc740938cc4f99e641e7a90359e4ab108450122;2022-07-27T13:48:55Z;['wnpChatbot3-master/domain.yml'];sfsd;13;['greet', 'goodbye', 'affirm', 'deny', 'mood_great', 'mood_unhappy', 'bot_challenge', 'play_video', 'tell_name', 'out_of_scope', 'faq', 'your_name', 'phone_number'];2;['name', 'number'];2;['action_submit', 'action_video'];2;['name', 'number'];2;0;['text', 'text'];1;['user_details_form'];3.1;['en'];['en'];['en'];True;1
openHPI/OpenWHO-chatbot__rasa/openWHO_en;openHPI/OpenWHO-chatbot;https://github.com/openHPI/OpenWHO-chatbot;1;0;openHPI;Organization;2019-11-13T10:45:07Z;e2769785470239d2b1245a4cf1cea03ff343f62f;2023-10-27T11:59:25Z;['rasa/openWHO_en/domain.yml'];mfsd;12;['deny', 'affirm', 'faq', 'get_course', 'get_achievements', 'get_courses', 'help', 'out_of_scope', 'bot_challenge', 'human_handoff', 'insults', 'inform'];3;['certificate_type', 'Course', 'country'];6;['action_get_courses', 'action_get_courses_buttons', 'action_get_achievements', 'action_course_set', 'action_set_current_course', 'action_download_certificate'];7;['all_courses', 'current_course_title', 'current_course', 'current_achievements', 'course-set', 'current_course_achieved', 'courses_available'];2;1;['list', 'text', 'list', 'list', 'bool', 'bool', 'bool'];1;['course_form'];3.1;['en'];['en'];['en'];True;1
openHPI/ki-campus-bot__rasa/KI-Campus_en;openHPI/ki-campus-bot;https://github.com/openHPI/ki-campus-bot;3;3;openHPI;Organization;2020-06-03T11:55:53Z;65d3fd2f1912cc8eefb7caf715a17222bb383a14;2022-03-02T13:34:59Z;['rasa/KI-Campus_en/domain.yml'];mfsd;7;['deny', 'affirm', 'faq', 'get_course', 'get_achievements', 'get_courses', 'inform'];4;['certificate_type', 'course_name', 'Course', 'country'];7;['action_get_courses', 'action_get_courses_buttons', 'action_get_achievements', 'action_course_set', 'action_set_current_course', 'action_download_certificate', 'action_all_slots'];7;['all_courses', 'current_course_title', 'current_course', 'current_achievements', 'course-set', 'current_course_achieved', 'courses_available'];0;1;['list', 'text', 'list', 'list', 'bool', 'bool', 'bool'];1;['course_form'];3.0;['en'];['en', 'de'];['en'];False;1
ostweg/Stock-Recommender;ostweg/Stock-Recommender;https://github.com/ostweg/Stock-Recommender;1;0;ostweg;User;2024-01-24T13:14:51Z;c2af609acfdd3791954e7adc2cbf6fc55ebbaa5a;2024-04-07T22:04:16Z;['chatbot/domain.yml'];sfsd;12;['greet', 'assistance', 'ask_stock_price', 'ask_stock_rsi', 'ask_stock_macd', 'ask_stock_news', 'goodbye', 'affirm', 'deny', 'mood_great', 'mood_unhappy', 'bot_challenge'];1;['stock'];4;['action_extract_stock_price', 'action_extract_stock_rsi', 'action_extract_stock_macd', 'action_extract_stock_news'];1;['hashtag'];1;0;['text'];0;[];3.1;['en'];['en'];['en'];True;2
pawar-aishwarya/Healthcare_Chatbot;pawar-aishwarya/Healthcare_Chatbot;https://github.com/pawar-aishwarya/Healthcare_Chatbot;3;0;pawar-aishwarya;User;2023-06-15T09:32:03Z;fe1eb57b0f6ab58ada7a9a2618948a92ca052c74;2023-06-19T11:59:29Z;['domain.yml'];sfsd;18;['greet', 'goodbye', 'thanks', 'affirm', 'deny', 'mood_great', 'mood_unhappy', 'bot_challenge', 'question', 'challenge', 'intro_love', 'intro_cute', 'intro_unhappy', 'get_name', 'inform_symptoms', 'question_disease', 'give_time', 'inform_disease'];1;['disease'];3;['action_get_diagnosis', 'action_give_time', 'action_disease_info'];1;['disease'];1;0;['text'];0;[];3.1;['en'];['en'];['en'];True;1
pykong/WeatherWiz;pykong/WeatherWiz;https://github.com/pykong/WeatherWiz;2;0;pykong;User;2024-01-21T18:39:04Z;71f41c160a93d8d7c37e7a62af59f8f565f6aad4;2024-01-21T18:53:01Z;['backend/domain.yml'];sfsd;12;['greet', 'goodbye', 'affirm', 'deny', 'thank_you', 'mood_great', 'mood_unhappy', 'bot_challenge', 'ask_condition', 'ask_temperature', 'ask_rain', 'ask_wind'];2;['datetime', 'place'];4;['action_provide_condition', 'action_provide_temperature', 'action_provide_rain', 'action_provide_wind'];2;['datetime', 'place'];2;0;['text', 'text'];0;[];3.1;['en'];['en'];['en'];True;7
raghavpatodiya/rasaFinancial;raghavpatodiya/rasaFinancial;https://github.com/raghavpatodiya/rasaFinancial;2;0;raghavpatodiya;User;2024-03-06T06:46:46Z;b4696d7291a56bfebf4dad7e37f8ddddffdc14ae;2024-07-07T13:57:54Z;['domain.yml'];sfsd;96;['greet', 'goodbye', 'affirm', 'deny', 'whats_up', 'abusive_user', 'mood_great', 'mood_unhappy', 'bot_challenge', 'ask_latest_stock_price', 'ask_older_stock_price', 'ask_specific_info', 'what_can_you_do', 'ask_date_time', 'ask_thanks', 'ask_stock', 'ask_stock_predictions', 'ask_buy_sell_hold', 'ask_stock_trend', 'ask_volatility', 'ask_top_stock', 'ask_worst_stock', 'ask_how_to_evaluate', 'ask_penny_stock_risk', 'ask_dividend_investing', 'ask_key_indicators', 'ask_market_sentiment_affect', 'ask_identify_undervalued_stock', 'ask_growth_value_stock', 'ask_inflation_stock_market', 'ask_benefits_index_funds', 'ask_determine_risk_tolerance', 'ask_diversification_stock_portfolio', 'ask_interest_rate_impact', 'ask_market_status', 'ask_market_sentiment', 'ask_common_investing_mistakes', 'ask_geological_unstability_affect', 'ask_stock_market_guide', 'ask_market_volatility_factors', 'ask_use_technical_analysis', 'ask_mutual_funds_individual_stocks', 'ask_market_capitalization', 'ask_intepret_stock_market_indices', 'ask_advantage_disadvantage_day_trading', 'ask_spot_market_bubbles', 'ask_corporate_earnings_reports_affect', 'ask_significance_insider_trading', 'ask_bear_bull_market', 'ask_esg_criteria', 'ask_fair_value', 'ask_stock_options_features', 'ask_competitive_positioning', 'ask_high_frequency_trading', 'ask_quantitative_easing_role', 'ask_portfolio_dividend_stock', 'ask_risk_investing_ipo', 'ask_management_influence', 'ask_emotional_management', 'ask_significance_stock_buybacks', 'ask_interpret_analyst_recommendation', 'ask_strategies_against_downturns', 'ask_impact_global_trends', 'ask_identify_value_traps', 'ask_implications_regulatory_changes', 'ask_analyze_debt_equity_ratio', 'ask_key_metrics_growth_potential', 'ask_sector_performance', 'ask_discounted_cash_flow', 'ask_tax_implications', 'ask_resources_stock_investing', 'ask_list_functionalities', 'fallback', 'ask_comparison', 'ask_graph', 'ask_roe_meaning', 'ask_audit_risk_meaning', 'ask_board_risk_meaning', 'ask_compensation_risk_meaning', 'ask_overall_risk_meaning', 'ask_pe_ratio_meaning', 'ask_volume_meaning', 'ask_bid_ask_size_meaning', 'ask_price_book_ratio_meaning', 'ask_eps_meaning', 'ask_peg_ratio_meaning', 'ask_revenue_meaning', 'ask_ebitda_meaning', 'ask_debt_equity_meaning', 'ask_roa_meaning', 'ask_etr_meaning', 'ask_ete_meaning', 'ask_profitability_margins', 'ask_start_over', 'ask_predictions_graph', 'ask_general_info'];14;['stock_name', 'stock_name2', 'time_period', 'info', 'time', 'region', 'ORG', 'GPE', 'TIME', 'PERSON', 'DATE', 'NORP', 'EVENT', 'ORDINAL'];16;['get_latest_stock_price', 'get_older_stock_price', 'get_specific_info', 'get_stock_predictions', 'get_buy_sell_hold', 'get_stock_trend', 'get_volatility', 'get_top_stock', 'get_worst_stock', 'get_market_status', 'get_market_sentiment', 'get_comparison', 'get_graph', 'get_predictions_graph', 'get_date_time', 'get_general_info'];2;['stock_name', 'stock_name2'];2;0;['text', 'text'];0;[];3.1;['en'];['en'];['en'];True;13
rambabu44/rasabot_transhist;rambabu44/rasabot_transhist;https://github.com/rambabu44/rasabot_transhist;1;0;rambabu44;User;2023-07-16T07:28:13Z;89d6f64431171ea16a5b7af71f8671fba0eac018;2023-07-16T12:38:41Z;['domain.yml'];sfsd;4;['greet', 'goodbye', 'check_balance', 'account_number'];1;['account_number'];2;['action_check_balance', 'action_check_transaction_history'];1;['account_number'];1;0;['text'];0;[];3.1;['en'];['en'];['en'];True;1
richkirk1/rasa-chatbot;richkirk1/rasa-chatbot;https://github.com/richkirk1/rasa-chatbot;2;1;richkirk1;User;2023-01-18T19:06:54Z;597951074a33b9b0aff75a6daf182c0b8cdda9c0;2023-04-20T21:03:58Z;['domain.yml'];sfsd;12;['affirm', 'deny', 'goodbye', 'greet', 'is_bot_or_human', 'search_jobs', 'stop', 'thankyou', 'out_of_scope', 'ask_why', 'options', 'chitchat'];3;['title', 'employment_type', 'GPE'];3;['action_reset_all_slots', 'action_search_jobs', 'validate_job_search_form'];3;['title', 'employment_type', 'location'];3;0;['text', 'categorical', 'text'];1;['job_search_form'];3.1;['en'];['en'];['en'];True;2
