id;full-name;html-url;stars;forks;created-at;updated-at;pushed-at;default-branch;owner-name;owner-id;owner-type;last-commit;last-commit-date;domain-folder;domain-files;n-domain-files;nlu-files;n-nlu-files;actions-files;n-actions-files;readme-files;n-readme-files;language-files;n-language-files;unclear-match
Rowl1ng/rasa_wechat__data/test_domains;Rowl1ng/rasa_wechat;https://github.com/Rowl1ng/rasa_wechat;49;24;2017-11-07T12:11:44Z;2022-07-05T14:14:51Z;2019-04-26T02:49:49Z;master;Rowl1ng;16190603;User;2ee1eb3dd5a9c87f83ea91a5ec42f491c86a77c4;2019-04-26T02:49:39Z;data/test_domains;['data/test_domains/default_with_topic.yml', 'data/test_domains/default_with_slots.yml'];2;[];0;[];0;['README.md'];1;[];0;[]
linkan76/rasa_slack_chatbot__rasa_core/data/test_domains;linkan76/rasa_slack_chatbot;https://github.com/linkan76/rasa_slack_chatbot;0;0;2019-04-23T14:13:18Z;2019-05-07T14:17:11Z;2019-04-23T14:14:08Z;master;linkan76;35530931;User;0adc6c50625d509a4cd8a20627a709836bd12d2e;2019-03-13T13:10:58Z;rasa_core/data/test_domains;['rasa_core/data/test_domains/form.yml', 'rasa_core/data/test_domains/default.yml', 'rasa_core/data/test_domains/query_form.yml', 'rasa_core/data/test_domains/people_form.yml', 'rasa_core/data/test_domains/default_with_slots.yml', 'rasa_core/data/test_domains/restaurant_form.yml', 'rasa_core/data/test_domains/travel_form.yml'];7;[];0;[];0;['README.md'];1;[];0;[]
wittmannev/CORE__data/test_domains;wittmannev/CORE;https://github.com/wittmannev/CORE;0;0;2019-03-28T09:44:13Z;2019-03-28T11:58:12Z;2019-03-28T11:43:04Z;master;wittmannev;39755168;User;431d4c89c5025bec2be51c065add2ab272089bdf;2019-03-21T13:42:57Z;data/test_domains;['data/test_domains/form.yml', 'data/test_domains/default.yml', 'data/test_domains/query_form.yml', 'data/test_domains/people_form.yml', 'data/test_domains/default_with_slots.yml', 'data/test_domains/travel_form.yml', 'data/test_domains/restaurant_form.yml'];7;[];0;[];0;['README.md'];1;['data/test_config/stack_config.yml'];1;[]
adorsys-academic/cui-privately-bot__rasa_core/data/test_domains;adorsys-academic/cui-privately-bot;https://github.com/adorsys-academic/cui-privately-bot;2;1;2019-02-06T14:55:16Z;2019-07-03T15:37:51Z;2019-02-07T09:36:41Z;master;adorsys-academic;45760113;Organization;6d40d495e9120c5bae84c6afdf922e049f4c409d;2019-02-07T09:35:58Z;rasa_core/data/test_domains;['rasa_core/data/test_domains/form.yml', 'rasa_core/data/test_domains/default.yml', 'rasa_core/data/test_domains/query_form.yml', 'rasa_core/data/test_domains/people_form.yml', 'rasa_core/data/test_domains/default_with_slots.yml', 'rasa_core/data/test_domains/restaurant_form.yml', 'rasa_core/data/test_domains/travel_form.yml'];7;[];0;[];0;[];0;[];0;[]
Flippo13/Immersive-NPC-ChatbotService__rinnol;Flippo13/Immersive-NPC-ChatbotService;https://github.com/Flippo13/Immersive-NPC-ChatbotService;0;0;2018-11-23T11:07:26Z;2019-01-22T10:04:53Z;2019-01-22T10:04:51Z;master;Flippo13;23454133;User;b999d17c842decedbdda9c0e518e7b1597a47b52;2019-01-22T10:04:42Z;rinnol;['rinnol/first_training_domain.yml', 'rinnol/train_domain.yml'];2;['rinnol/data/chitchatdata.md', 'rinnol/oldData/data.md', 'rinnol/oldData/nlu_interactive.md', 'rinnol/oldData/reward_data.md'];4;[];0;[];0;['rinnol/config_nlu.yml'];1;[]
santhoshpkumar/rasa-core-ramsi__data/test_domains;santhoshpkumar/rasa-core-ramsi;https://github.com/santhoshpkumar/rasa-core-ramsi;0;0;2018-11-01T08:07:30Z;2018-11-01T08:12:07Z;2018-11-01T08:12:05Z;master;santhoshpkumar;5654318;User;5cf403f114f846fe5270b0462888ab48083bd02d;2018-11-01T08:11:10Z;data/test_domains;['data/test_domains/default.yml', 'data/test_domains/query_form.yml', 'data/test_domains/default_with_slots.yml', 'data/test_domains/restaurant_form.yml', 'data/test_domains/travel_form.yml', 'data/test_domains/people_form.yml'];6;[];0;[];0;['README.md'];1;[];0;[]
vbabenko/dialogue_flow__data/test_domains;vbabenko/dialogue_flow;https://github.com/vbabenko/dialogue_flow;0;0;2018-02-05T15:06:35Z;2018-02-05T15:40:47Z;2018-02-05T15:06:46Z;master;vbabenko;4083910;User;ccb7ba89d1832c23c2bd1c8b7ff2e30f5019c874;2018-02-02T14:02:00Z;data/test_domains;['data/test_domains/default_with_slots.yml', 'data/test_domains/default_with_topic.yml'];2;[];0;[];0;['README.md'];1;[];0;[]
jenish-cj/botnlufoodrest__data/test_domains;jenish-cj/botnlufoodrest;https://github.com/jenish-cj/botnlufoodrest;1;0;2017-12-26T22:56:28Z;2017-12-27T04:07:24Z;2017-12-27T12:06:16Z;master;jenish-cj;33725077;User;b41aa2c7a1f6e492e10f07e67562b612b5b13a53;2017-12-27T12:06:15Z;data/test_domains;['data/test_domains/default_with_slots.yml', 'data/test_domains/default_with_topic.yml'];2;[];0;[];0;['README.md'];1;[];0;[]
deepak02/rasa_core__examples;deepak02/rasa_core;https://github.com/deepak02/rasa_core;0;0;2017-10-14T05:18:27Z;2017-10-14T05:47:16Z;2017-10-17T05:48:29Z;master;deepak02;1677211;User;2a9c583b6f5277a2ca07b8277af74947c8823b2e;2017-10-17T05:47:19Z;examples;['examples/default_domain.yml', 'examples/restaurant_domain.yml', 'examples/phonequery_domain.yml'];3;['examples/babi/data/franken_data.json', 'examples/phoneQuery/data/franken_data.json', 'examples/phoneQuery/data/myexmp_dialog_nlu.json'];3;['rasa_core/actions/factories.py', 'rasa_core/actions/action.py'];2;['README.md', 'examples/babi/README.md', 'examples/fake_user/README.md', 'examples/phoneQuery/README.md'];4;['.travis.yml'];1;[]
deepak02/rasa_core__data/test_domains;deepak02/rasa_core;https://github.com/deepak02/rasa_core;0;0;2017-10-14T05:18:27Z;2017-10-14T05:47:16Z;2017-10-17T05:48:29Z;master;deepak02;1677211;User;2a9c583b6f5277a2ca07b8277af74947c8823b2e;2017-10-17T05:47:19Z;data/test_domains;['data/test_domains/default_with_topic.yml', 'data/test_domains/default_with_slots.yml'];2;[];0;[];0;['README.md'];1;[];0;[]
