id;full-name;html-url;stars;forks;created-at;updated-at;pushed-at;default-branch;owner-name;owner-id;owner-type;last-commit;last-commit-date;domain-folder;domain-files;n-domain-files;nlu-files;n-nlu-files;actions-files;n-actions-files;readme-files;n-readme-files;language-files;n-language-files;unclear-match
ashhadulislam/upgrad_chatbot__.;ashhadulislam/upgrad_chatbot;https://github.com/ashhadulislam/upgrad_chatbot;2;14;2019-04-13T17:25:05Z;2019-12-10T05:11:11Z;2022-12-08T04:59:08Z;master;ashhadulislam;3539947;User;b0e531dce6fef5a9be2f450230a866715147946b;2019-07-16T18:23:01Z;.;['domain.yml'];1;['data/data.json'];1;['actions.py'];1;['README.md'];1;['nlu_config.yml'];1;[]
ashhadulislam/upgrad_chatbot__models/current/dialogue;ashhadulislam/upgrad_chatbot;https://github.com/ashhadulislam/upgrad_chatbot;2;14;2019-04-13T17:25:05Z;2019-12-10T05:11:11Z;2022-12-08T04:59:08Z;master;ashhadulislam;3539947;User;b0e531dce6fef5a9be2f450230a866715147946b;2019-07-16T18:23:01Z;models/current/dialogue;['models/current/dialogue/domain.yml'];1;[];0;[];0;['README.md'];1;[];0;[]
jerry-ye-xu/chatbot_rasa__.;jerry-ye-xu/chatbot_rasa;https://github.com/jerry-ye-xu/chatbot_rasa;1;0;2019-12-25T07:42:28Z;2020-02-26T19:00:37Z;2022-12-08T03:36:03Z;master;jerry-ye-xu;33705116;User;9dd4552fa76b71c00110f4e30a308b624cf393a1;2020-02-19T09:41:13Z;.;['domain.yml'];1;['data/nlu.md'];1;['actions.py'];1;['README.md'];1;['config.yml'];1;[]
shfshf/rasa_chatbot__ol;shfshf/rasa_chatbot;https://github.com/shfshf/rasa_chatbot;3;0;2018-08-14T15:02:34Z;2022-04-15T01:01:02Z;2022-12-08T02:22:14Z;master;shfshf;29836840;User;1a10fb323cfef8107a5d60bd730d773628a539b5;2018-08-14T15:03:37Z;ol;['ol/concert_domain.yml'];1;[];0;['ol/actions.py'];1;['README.md'];1;[];0;['bot/actions.py', 'archi/README.md']
shfshf/rasa_chatbot__sl;shfshf/rasa_chatbot;https://github.com/shfshf/rasa_chatbot;3;0;2018-08-14T15:02:34Z;2022-04-15T01:01:02Z;2022-12-08T02:22:14Z;master;shfshf;29836840;User;1a10fb323cfef8107a5d60bd730d773628a539b5;2018-08-14T15:03:37Z;sl;['sl/restaurant_domain.yml'];1;[];0;[];0;['README.md'];1;[];0;[]
shfshf/rasa_chatbot__config/dialogue/v1;shfshf/rasa_chatbot;https://github.com/shfshf/rasa_chatbot;3;0;2018-08-14T15:02:34Z;2022-04-15T01:01:02Z;2022-12-08T02:22:14Z;master;shfshf;29836840;User;1a10fb323cfef8107a5d60bd730d773628a539b5;2018-08-14T15:03:37Z;config/dialogue/v1;['config/dialogue/v1/fund_domain.yml'];1;['data/nlu/v1/fund_nlu.md'];1;[];0;['README.md'];1;['config/nlu/v1/fund_nlu.yml'];1;[]
shfshf/rasa_chatbot__config/dialogue/demo;shfshf/rasa_chatbot;https://github.com/shfshf/rasa_chatbot;3;0;2018-08-14T15:02:34Z;2022-04-15T01:01:02Z;2022-12-08T02:22:14Z;master;shfshf;29836840;User;1a10fb323cfef8107a5d60bd730d773628a539b5;2018-08-14T15:03:37Z;config/dialogue/demo;['config/dialogue/demo/fund_domain.yml'];1;['data/nlu/demo/fund_nlu.md'];1;[];0;['README.md'];1;['config/nlu/demo/fund_nlu.yml'];1;[]
srichakradhar/ChuckNorris-Rasa__.;srichakradhar/ChuckNorris-Rasa;https://github.com/srichakradhar/ChuckNorris-Rasa;0;0;2019-01-05T18:11:41Z;2019-01-05T18:12:41Z;2022-12-08T01:20:42Z;master;srichakradhar;1732922;User;ef28c21ef7f1adaf791a5ce625e9def0edcc568a;2019-01-05T18:03:28Z;.;['domain.yml'];1;['data/nlu_data.md', 'nlu_data.md'];2;['actions.py'];1;[];0;['nlu_config.yml'];1;[]
srichakradhar/ChuckNorris-Rasa__models/current/dialogue;srichakradhar/ChuckNorris-Rasa;https://github.com/srichakradhar/ChuckNorris-Rasa;0;0;2019-01-05T18:11:41Z;2019-01-05T18:12:41Z;2022-12-08T01:20:42Z;master;srichakradhar;1732922;User;ef28c21ef7f1adaf791a5ce625e9def0edcc568a;2019-01-05T18:03:28Z;models/current/dialogue;['models/current/dialogue/domain.yml'];1;[];0;[];0;[];0;[];0;[]
ashhadulislam/rasa_chat_travel_bot__.;ashhadulislam/rasa_chat_travel_bot;https://github.com/ashhadulislam/rasa_chat_travel_bot;0;0;2019-03-18T06:54:13Z;2019-03-18T06:56:34Z;2022-12-08T01:02:01Z;master;ashhadulislam;3539947;User;d366924e6e555d21f3a392f2d4a8ee702da875fa;2019-03-18T06:56:20Z;.;['domain.yml'];1;['data/nlu_data.md'];1;['actions.py'];1;['README.md'];1;['.travis.yml', 'nlu_config.yml'];2;[]
ashhadulislam/rasa_chat_travel_bot__models/current/dialogue;ashhadulislam/rasa_chat_travel_bot;https://github.com/ashhadulislam/rasa_chat_travel_bot;0;0;2019-03-18T06:54:13Z;2019-03-18T06:56:34Z;2022-12-08T01:02:01Z;master;ashhadulislam;3539947;User;d366924e6e555d21f3a392f2d4a8ee702da875fa;2019-03-18T06:56:20Z;models/current/dialogue;['models/current/dialogue/domain.yml'];1;[];0;[];0;['README.md'];1;[];0;[]
yurilq/rasa01__examples/moodbot;yurilq/rasa01;https://github.com/yurilq/rasa01;0;1;2019-05-18T18:33:19Z;2019-05-18T19:37:48Z;2022-11-24T18:56:40Z;master;yurilq;29028026;User;315f0878cf66c39143bc298acd665a05bff8510b;2019-05-18T18:30:01Z;examples/moodbot;['examples/moodbot/domain.yml'];1;['examples/moodbot/data/nlu.md'];1;[];0;['README.md'];1;['examples/moodbot/config.yml'];1;['data/examples/rasa/demo-rasa.json', 'data/examples/rasa/demo-rasa.md', '.travis.yml', 'data/examples/dialogflow/agent.json', 'sample_configs/config_crf_custom_features.yml', 'sample_configs/config_defaults.yml', 'sample_configs/config_pretrained_embeddings_mitie.yml', 'sample_configs/config_pretrained_embeddings_mitie_2.yml', 'sample_configs/config_pretrained_embeddings_mitie_zh.yml', 'sample_configs/config_pretrained_embeddings_spacy.yml', 'sample_configs/config_pretrained_embeddings_spacy_de.yml', 'sample_configs/config_pretrained_embeddings_spacy_duckling.yml', 'sample_configs/config_supervised_embeddings.yml', 'sample_configs/config_supervised_embeddings_duckling.yml', 'sample_configs/config_train_server_json.yml', 'sample_configs/config_train_server_md.yml', 'data/README.md']
yurilq/rasa01__examples/formbot;yurilq/rasa01;https://github.com/yurilq/rasa01;0;1;2019-05-18T18:33:19Z;2019-05-18T19:37:48Z;2022-11-24T18:56:40Z;master;yurilq;29028026;User;315f0878cf66c39143bc298acd665a05bff8510b;2019-05-18T18:30:01Z;examples/formbot;['examples/formbot/domain.yml'];1;['examples/formbot/data/nlu.md'];1;['examples/formbot/actions.py'];1;['README.md', 'examples/formbot/README.md'];2;['examples/formbot/config.yml'];1;[]
yurilq/rasa01__examples/concertbot;yurilq/rasa01;https://github.com/yurilq/rasa01;0;1;2019-05-18T18:33:19Z;2019-05-18T19:37:48Z;2022-11-24T18:56:40Z;master;yurilq;29028026;User;315f0878cf66c39143bc298acd665a05bff8510b;2019-05-18T18:30:01Z;examples/concertbot;['examples/concertbot/domain.yml'];1;[];0;['examples/concertbot/actions.py'];1;['README.md'];1;['examples/concertbot/config.yml'];1;[]
yurilq/rasa01__examples/restaurantbot;yurilq/rasa01;https://github.com/yurilq/rasa01;0;1;2019-05-18T18:33:19Z;2019-05-18T19:37:48Z;2022-11-24T18:56:40Z;master;yurilq;29028026;User;315f0878cf66c39143bc298acd665a05bff8510b;2019-05-18T18:30:01Z;examples/restaurantbot;['examples/restaurantbot/domain.yml'];1;['examples/restaurantbot/data/nlu.md'];1;['examples/restaurantbot/actions.py'];1;['README.md'];1;['examples/restaurantbot/config.yml'];1;[]
yurilq/rasa01__rasa/cli/initial_project;yurilq/rasa01;https://github.com/yurilq/rasa01;0;1;2019-05-18T18:33:19Z;2019-05-18T19:37:48Z;2022-11-24T18:56:40Z;master;yurilq;29028026;User;315f0878cf66c39143bc298acd665a05bff8510b;2019-05-18T18:30:01Z;rasa/cli/initial_project;['rasa/cli/initial_project/domain.yml'];1;['rasa/cli/initial_project/data/nlu.md'];1;['rasa/core/actions/action.py'];1;['README.md'];1;['rasa/cli/default_config.yml', 'rasa/cli/initial_project/config.yml'];2;[]
lakshyab20/Chat_Bot__complete_version;lakshyab20/Chat_Bot;https://github.com/lakshyab20/Chat_Bot;0;0;2020-07-03T14:36:27Z;2021-03-19T10:25:46Z;2022-11-21T23:04:02Z;master;lakshyab20;47449860;User;fc0b610c280d66a47f9a3198e19561dfcebd67dd;2021-03-19T10:25:43Z;complete_version;['complete_version/domain.yml'];1;['complete_version/data/nlu_data.md'];1;['complete_version/actions.py'];1;['README.md'];1;['complete_version/nlu_config.yml'];1;[]
lakshyab20/Chat_Bot__complete_version/models/current/dialogue;lakshyab20/Chat_Bot;https://github.com/lakshyab20/Chat_Bot;0;0;2020-07-03T14:36:27Z;2021-03-19T10:25:46Z;2022-11-21T23:04:02Z;master;lakshyab20;47449860;User;fc0b610c280d66a47f9a3198e19561dfcebd67dd;2021-03-19T10:25:43Z;complete_version/models/current/dialogue;['complete_version/models/current/dialogue/domain.yml'];1;[];0;[];0;['README.md'];1;[];0;[]
park-sungmoo/rasa_bot_example__data/servicing-bot;park-sungmoo/rasa_bot_example;https://github.com/park-sungmoo/rasa_bot_example;0;0;2020-05-29T05:17:41Z;2020-05-29T05:17:54Z;2022-11-21T22:19:23Z;master;park-sungmoo;60382674;User;e82db23a7ecee858442646c140810418f360aac3;2019-05-27T11:56:46Z;data/servicing-bot;['data/servicing-bot/domain.yml'];1;['data/servicing-bot/rasa_servicing_en_nlu/current/training_data.json'];1;[];0;['README.md'];1;['data/servicing-bot/rasa_servicing_en_nlu/current/metadata.json'];1;[]
park-sungmoo/rasa_bot_example__data/bengalibot/dialogue;park-sungmoo/rasa_bot_example;https://github.com/park-sungmoo/rasa_bot_example;0;0;2020-05-29T05:17:41Z;2020-05-29T05:17:54Z;2022-11-21T22:19:23Z;master;park-sungmoo;60382674;User;e82db23a7ecee858442646c140810418f360aac3;2019-05-27T11:56:46Z;data/bengalibot/dialogue;['data/bengalibot/dialogue/domain.yml'];1;[];0;[];0;['README.md'];1;[];0;[]
park-sungmoo/rasa_bot_example__data/servicing-bot/dialogue;park-sungmoo/rasa_bot_example;https://github.com/park-sungmoo/rasa_bot_example;0;0;2020-05-29T05:17:41Z;2020-05-29T05:17:54Z;2022-11-21T22:19:23Z;master;park-sungmoo;60382674;User;e82db23a7ecee858442646c140810418f360aac3;2019-05-27T11:56:46Z;data/servicing-bot/dialogue;['data/servicing-bot/dialogue/domain.yml'];1;[];0;[];0;['README.md'];1;[];0;[]
souvikg10/rasa_bot_example__data/servicing-bot;souvikg10/rasa_bot_example;https://github.com/souvikg10/rasa_bot_example;14;11;2018-01-09T15:05:58Z;2020-06-22T19:02:41Z;2022-11-21T22:18:32Z;master;souvikg10;10572261;User;e82db23a7ecee858442646c140810418f360aac3;2019-05-27T11:56:46Z;data/servicing-bot;['data/servicing-bot/domain.yml'];1;['data/servicing-bot/rasa_servicing_en_nlu/current/training_data.json'];1;[];0;['README.md'];1;['data/servicing-bot/rasa_servicing_en_nlu/current/metadata.json'];1;[]
souvikg10/rasa_bot_example__data/bengalibot/dialogue;souvikg10/rasa_bot_example;https://github.com/souvikg10/rasa_bot_example;14;11;2018-01-09T15:05:58Z;2020-06-22T19:02:41Z;2022-11-21T22:18:32Z;master;souvikg10;10572261;User;e82db23a7ecee858442646c140810418f360aac3;2019-05-27T11:56:46Z;data/bengalibot/dialogue;['data/bengalibot/dialogue/domain.yml'];1;[];0;[];0;['README.md'];1;[];0;[]
souvikg10/rasa_bot_example__data/servicing-bot/dialogue;souvikg10/rasa_bot_example;https://github.com/souvikg10/rasa_bot_example;14;11;2018-01-09T15:05:58Z;2020-06-22T19:02:41Z;2022-11-21T22:18:32Z;master;souvikg10;10572261;User;e82db23a7ecee858442646c140810418f360aac3;2019-05-27T11:56:46Z;data/servicing-bot/dialogue;['data/servicing-bot/dialogue/domain.yml'];1;[];0;[];0;['README.md'];1;[];0;[]
button-ptrkdy/rasa-demo__examples/moodbot;button-ptrkdy/rasa-demo;https://github.com/button-ptrkdy/rasa-demo;0;1;2019-10-22T19:48:52Z;2019-11-12T23:11:05Z;2022-11-21T21:50:15Z;master;button-ptrkdy;56883416;User;71df2ad1c76083ada93083518d0da97aa7688296;2019-11-12T23:10:54Z;examples/moodbot;['examples/moodbot/domain.yml'];1;['examples/moodbot/data/nlu.md'];1;[];0;['README.md', 'examples/moodbot/README.md'];2;['examples/moodbot/config.yml'];1;['data/examples/rasa/demo-rasa.json', 'data/examples/rasa/demo-rasa.md', 'data/examples/dialogflow/agent.json', 'sample_configs/config_crf_custom_features.yml', 'sample_configs/config_defaults.yml', 'sample_configs/config_pretrained_embeddings_mitie.yml', 'sample_configs/config_pretrained_embeddings_mitie_2.yml', 'sample_configs/config_pretrained_embeddings_mitie_zh.yml', 'sample_configs/config_pretrained_embeddings_spacy.yml', 'sample_configs/config_pretrained_embeddings_spacy_de.yml', 'sample_configs/config_pretrained_embeddings_spacy_duckling.yml', 'sample_configs/config_supervised_embeddings.yml', 'sample_configs/config_supervised_embeddings_duckling.yml', 'sample_configs/config_train_server_json.yml', 'sample_configs/config_train_server_md.yml', 'data/README.md']
button-ptrkdy/rasa-demo__examples/formbot;button-ptrkdy/rasa-demo;https://github.com/button-ptrkdy/rasa-demo;0;1;2019-10-22T19:48:52Z;2019-11-12T23:11:05Z;2022-11-21T21:50:15Z;master;button-ptrkdy;56883416;User;71df2ad1c76083ada93083518d0da97aa7688296;2019-11-12T23:10:54Z;examples/formbot;['examples/formbot/domain.yml'];1;['examples/formbot/data/nlu.md'];1;['examples/formbot/actions.py'];1;['README.md', 'examples/formbot/README.md'];2;['examples/formbot/config.yml'];1;[]
button-ptrkdy/rasa-demo__examples/concertbot;button-ptrkdy/rasa-demo;https://github.com/button-ptrkdy/rasa-demo;0;1;2019-10-22T19:48:52Z;2019-11-12T23:11:05Z;2022-11-21T21:50:15Z;master;button-ptrkdy;56883416;User;71df2ad1c76083ada93083518d0da97aa7688296;2019-11-12T23:10:54Z;examples/concertbot;['examples/concertbot/domain.yml'];1;[];0;['examples/concertbot/actions.py'];1;['README.md', 'examples/concertbot/README.md'];2;['examples/concertbot/config.yml'];1;[]
button-ptrkdy/rasa-demo__examples/restaurantbot;button-ptrkdy/rasa-demo;https://github.com/button-ptrkdy/rasa-demo;0;1;2019-10-22T19:48:52Z;2019-11-12T23:11:05Z;2022-11-21T21:50:15Z;master;button-ptrkdy;56883416;User;71df2ad1c76083ada93083518d0da97aa7688296;2019-11-12T23:10:54Z;examples/restaurantbot;['examples/restaurantbot/domain.yml'];1;['examples/restaurantbot/data/nlu.md'];1;['examples/restaurantbot/actions.py'];1;['README.md', 'examples/restaurantbot/README.md'];2;['examples/restaurantbot/config.yml'];1;[]
button-ptrkdy/rasa-demo__examples/knowledgebasebot;button-ptrkdy/rasa-demo;https://github.com/button-ptrkdy/rasa-demo;0;1;2019-10-22T19:48:52Z;2019-11-12T23:11:05Z;2022-11-21T21:50:15Z;master;button-ptrkdy;56883416;User;71df2ad1c76083ada93083518d0da97aa7688296;2019-11-12T23:10:54Z;examples/knowledgebasebot;['examples/knowledgebasebot/domain.yml'];1;['examples/knowledgebasebot/data/nlu.md'];1;['examples/knowledgebasebot/actions.py'];1;['README.md', 'examples/knowledgebasebot/README.md'];2;['examples/knowledgebasebot/config.yml'];1;[]
button-ptrkdy/rasa-demo__rasa/cli/initial_project;button-ptrkdy/rasa-demo;https://github.com/button-ptrkdy/rasa-demo;0;1;2019-10-22T19:48:52Z;2019-11-12T23:11:05Z;2022-11-21T21:50:15Z;master;button-ptrkdy;56883416;User;71df2ad1c76083ada93083518d0da97aa7688296;2019-11-12T23:10:54Z;rasa/cli/initial_project;['rasa/cli/initial_project/domain.yml'];1;['rasa/cli/initial_project/data/nlu.md'];1;['rasa/core/actions/action.py'];1;['README.md'];1;['rasa/cli/default_config.yml', 'rasa/cli/initial_project/config.yml'];2;[]
shivareddy02/college-enquiry-chatbot__.;shivareddy02/college-enquiry-chatbot;https://github.com/shivareddy02/college-enquiry-chatbot;0;0;2020-03-21T10:52:41Z;2021-06-13T10:58:25Z;2022-11-21T21:40:54Z;master;shivareddy02;56441671;User;30e84362b1be0e85699411188b91751afbb65013;2020-03-21T10:53:38Z;.;['domain.yml'];1;['data/examples/rasa/demo-rasa.json', 'data/examples/rasa/demo-rasa.md', 'data/nlu.md'];3;[];0;['README.md', 'data/README.md'];2;['.travis.yml', 'data/examples/dialogflow/agent.json', 'sample_configs/config_crf_custom_features.yml', 'sample_configs/config_defaults.yml', 'sample_configs/config_pretrained_embeddings_mitie.yml', 'sample_configs/config_pretrained_embeddings_mitie_2.yml', 'sample_configs/config_pretrained_embeddings_mitie_zh.yml', 'sample_configs/config_pretrained_embeddings_spacy.yml', 'sample_configs/config_pretrained_embeddings_spacy_de.yml', 'sample_configs/config_pretrained_embeddings_spacy_duckling.yml', 'sample_configs/config_supervised_embeddings.yml', 'sample_configs/config_supervised_embeddings_duckling.yml', 'sample_configs/config_train_server_json.yml', 'sample_configs/config_train_server_md.yml'];14;[]
shivareddy02/college-enquiry-chatbot__examples/moodbot;shivareddy02/college-enquiry-chatbot;https://github.com/shivareddy02/college-enquiry-chatbot;0;0;2020-03-21T10:52:41Z;2021-06-13T10:58:25Z;2022-11-21T21:40:54Z;master;shivareddy02;56441671;User;30e84362b1be0e85699411188b91751afbb65013;2020-03-21T10:53:38Z;examples/moodbot;['examples/moodbot/domain.yml'];1;['examples/moodbot/data/nlu.md'];1;[];0;['README.md', 'examples/moodbot/README.md'];2;['examples/moodbot/config.yml'];1;[]
shivareddy02/college-enquiry-chatbot__examples/formbot;shivareddy02/college-enquiry-chatbot;https://github.com/shivareddy02/college-enquiry-chatbot;0;0;2020-03-21T10:52:41Z;2021-06-13T10:58:25Z;2022-11-21T21:40:54Z;master;shivareddy02;56441671;User;30e84362b1be0e85699411188b91751afbb65013;2020-03-21T10:53:38Z;examples/formbot;['examples/formbot/domain.yml'];1;['examples/formbot/data/nlu.md'];1;['examples/formbot/actions.py'];1;['README.md', 'examples/formbot/README.md'];2;['examples/formbot/config.yml'];1;[]
shivareddy02/college-enquiry-chatbot__examples/concertbot;shivareddy02/college-enquiry-chatbot;https://github.com/shivareddy02/college-enquiry-chatbot;0;0;2020-03-21T10:52:41Z;2021-06-13T10:58:25Z;2022-11-21T21:40:54Z;master;shivareddy02;56441671;User;30e84362b1be0e85699411188b91751afbb65013;2020-03-21T10:53:38Z;examples/concertbot;['examples/concertbot/domain.yml'];1;[];0;['examples/concertbot/actions.py'];1;['README.md', 'examples/concertbot/README.md'];2;['examples/concertbot/config.yml'];1;[]
shivareddy02/college-enquiry-chatbot__examples/restaurantbot;shivareddy02/college-enquiry-chatbot;https://github.com/shivareddy02/college-enquiry-chatbot;0;0;2020-03-21T10:52:41Z;2021-06-13T10:58:25Z;2022-11-21T21:40:54Z;master;shivareddy02;56441671;User;30e84362b1be0e85699411188b91751afbb65013;2020-03-21T10:53:38Z;examples/restaurantbot;['examples/restaurantbot/domain.yml'];1;['examples/restaurantbot/data/nlu.md'];1;['examples/restaurantbot/actions.py'];1;['README.md', 'examples/restaurantbot/README.md'];2;['examples/restaurantbot/config.yml'];1;[]
shivareddy02/college-enquiry-chatbot__examples/knowledgebasebot;shivareddy02/college-enquiry-chatbot;https://github.com/shivareddy02/college-enquiry-chatbot;0;0;2020-03-21T10:52:41Z;2021-06-13T10:58:25Z;2022-11-21T21:40:54Z;master;shivareddy02;56441671;User;30e84362b1be0e85699411188b91751afbb65013;2020-03-21T10:53:38Z;examples/knowledgebasebot;['examples/knowledgebasebot/domain.yml'];1;['examples/knowledgebasebot/data/nlu.md'];1;['examples/knowledgebasebot/actions.py'];1;['README.md', 'examples/knowledgebasebot/README.md'];2;['examples/knowledgebasebot/config.yml'];1;[]
shivareddy02/college-enquiry-chatbot__rasa/cli/initial_project;shivareddy02/college-enquiry-chatbot;https://github.com/shivareddy02/college-enquiry-chatbot;0;0;2020-03-21T10:52:41Z;2021-06-13T10:58:25Z;2022-11-21T21:40:54Z;master;shivareddy02;56441671;User;30e84362b1be0e85699411188b91751afbb65013;2020-03-21T10:53:38Z;rasa/cli/initial_project;['rasa/cli/initial_project/domain.yml'];1;['rasa/cli/initial_project/data/nlu.md'];1;['rasa/core/actions/action.py'];1;['README.md'];1;['rasa/cli/default_config.yml', 'rasa/cli/initial_project/config.yml'];2;[]
SreenijaK/rasa-ner__examples/concertbot;SreenijaK/rasa-ner;https://github.com/SreenijaK/rasa-ner;0;1;2019-10-17T08:04:52Z;2019-10-18T08:12:41Z;2022-11-21T21:38:40Z;master;SreenijaK;41004864;User;033fa8ede08b6c31acfa2a8f8ff4156bf1d4f930;2019-10-18T08:12:29Z;examples/concertbot;['examples/concertbot/domain.yml'];1;[];0;['examples/concertbot/actions.py'];1;['README.md', 'examples/concertbot/README.md'];2;['examples/concertbot/config.yml'];1;['data/examples/rasa/demo-rasa.json', 'data/examples/rasa/demo-rasa.md', '.travis.yml', 'data/examples/dialogflow/agent.json', 'sample_configs/config_crf_custom_features.yml', 'sample_configs/config_defaults.yml', 'sample_configs/config_pretrained_embeddings_mitie.yml', 'sample_configs/config_pretrained_embeddings_mitie_2.yml', 'sample_configs/config_pretrained_embeddings_mitie_zh.yml', 'sample_configs/config_pretrained_embeddings_spacy.yml', 'sample_configs/config_pretrained_embeddings_spacy_de.yml', 'sample_configs/config_pretrained_embeddings_spacy_duckling.yml', 'sample_configs/config_supervised_embeddings.yml', 'sample_configs/config_supervised_embeddings_duckling.yml', 'sample_configs/config_train_server_json.yml', 'sample_configs/config_train_server_md.yml', 'data/README.md']
SreenijaK/rasa-ner__examples/formbot;SreenijaK/rasa-ner;https://github.com/SreenijaK/rasa-ner;0;1;2019-10-17T08:04:52Z;2019-10-18T08:12:41Z;2022-11-21T21:38:40Z;master;SreenijaK;41004864;User;033fa8ede08b6c31acfa2a8f8ff4156bf1d4f930;2019-10-18T08:12:29Z;examples/formbot;['examples/formbot/domain.yml'];1;['examples/formbot/data/nlu.md'];1;['examples/formbot/actions.py'];1;['README.md', 'examples/formbot/README.md'];2;['examples/formbot/config.yml'];1;[]
SreenijaK/rasa-ner__examples/knowledgebasebot;SreenijaK/rasa-ner;https://github.com/SreenijaK/rasa-ner;0;1;2019-10-17T08:04:52Z;2019-10-18T08:12:41Z;2022-11-21T21:38:40Z;master;SreenijaK;41004864;User;033fa8ede08b6c31acfa2a8f8ff4156bf1d4f930;2019-10-18T08:12:29Z;examples/knowledgebasebot;['examples/knowledgebasebot/domain.yml'];1;['examples/knowledgebasebot/data/nlu.md'];1;['examples/knowledgebasebot/actions.py'];1;['README.md', 'examples/knowledgebasebot/README.md'];2;['examples/knowledgebasebot/config.yml'];1;[]
SreenijaK/rasa-ner__examples/moodbot;SreenijaK/rasa-ner;https://github.com/SreenijaK/rasa-ner;0;1;2019-10-17T08:04:52Z;2019-10-18T08:12:41Z;2022-11-21T21:38:40Z;master;SreenijaK;41004864;User;033fa8ede08b6c31acfa2a8f8ff4156bf1d4f930;2019-10-18T08:12:29Z;examples/moodbot;['examples/moodbot/domain.yml'];1;['examples/moodbot/data/nlu.md'];1;[];0;['README.md', 'examples/moodbot/README.md'];2;['examples/moodbot/config.yml'];1;[]
SreenijaK/rasa-ner__examples/restaurantbot;SreenijaK/rasa-ner;https://github.com/SreenijaK/rasa-ner;0;1;2019-10-17T08:04:52Z;2019-10-18T08:12:41Z;2022-11-21T21:38:40Z;master;SreenijaK;41004864;User;033fa8ede08b6c31acfa2a8f8ff4156bf1d4f930;2019-10-18T08:12:29Z;examples/restaurantbot;['examples/restaurantbot/domain.yml'];1;['examples/restaurantbot/data/nlu.md'];1;['examples/restaurantbot/actions.py'];1;['README.md', 'examples/restaurantbot/README.md'];2;['examples/restaurantbot/config.yml'];1;[]
SreenijaK/rasa-ner__rasa/cli/initial_project;SreenijaK/rasa-ner;https://github.com/SreenijaK/rasa-ner;0;1;2019-10-17T08:04:52Z;2019-10-18T08:12:41Z;2022-11-21T21:38:40Z;master;SreenijaK;41004864;User;033fa8ede08b6c31acfa2a8f8ff4156bf1d4f930;2019-10-18T08:12:29Z;rasa/cli/initial_project;['rasa/cli/initial_project/domain.yml'];1;['rasa/cli/initial_project/data/nlu.md'];1;['rasa/core/actions/action.py'];1;['README.md'];1;['rasa/cli/default_config.yml', 'rasa/cli/initial_project/config.yml'];2;[]
obulrdy6881/python__.;obulrdy6881/python;https://github.com/obulrdy6881/python;0;0;2020-06-09T16:55:36Z;2020-06-09T17:21:49Z;2022-11-21T21:33:58Z;master;obulrdy6881;62610390;User;b6654c999de3f682f49711eff0c10832a0ad2685;2020-06-08T07:20:06Z;.;['domain.yml'];1;['data/nlu_data.md'];1;['actions.py'];1;['README.md', '__MACOSX/complete_version/._README.md'];2;['nlu_config.yml'];1;[]
obulrdy6881/python__models/current/dialogue;obulrdy6881/python;https://github.com/obulrdy6881/python;0;0;2020-06-09T16:55:36Z;2020-06-09T17:21:49Z;2022-11-21T21:33:58Z;master;obulrdy6881;62610390;User;b6654c999de3f682f49711eff0c10832a0ad2685;2020-06-08T07:20:06Z;models/current/dialogue;['models/current/dialogue/domain.yml'];1;[];0;[];0;['README.md'];1;[];0;[]
obulrdy6881/python__complete_version/models/current/dialogue;obulrdy6881/python;https://github.com/obulrdy6881/python;0;0;2020-06-09T16:55:36Z;2020-06-09T17:21:49Z;2022-11-21T21:33:58Z;master;obulrdy6881;62610390;User;b6654c999de3f682f49711eff0c10832a0ad2685;2020-06-08T07:20:06Z;complete_version/models/current/dialogue;['complete_version/models/current/dialogue/domain.yml'];1;[];0;[];0;['README.md'];1;[];0;[]
obulrdy6881/python__ConversationChatbot/models/current/dialogue;obulrdy6881/python;https://github.com/obulrdy6881/python;0;0;2020-06-09T16:55:36Z;2020-06-09T17:21:49Z;2022-11-21T21:33:58Z;master;obulrdy6881;62610390;User;b6654c999de3f682f49711eff0c10832a0ad2685;2020-06-08T07:20:06Z;ConversationChatbot/models/current/dialogue;['ConversationChatbot/models/current/dialogue/domain.yml'];1;[];0;[];0;['README.md'];1;[];0;[]
